user_id,day,time_spent,sessions,tasks_completed,tasks_pending,efficiency,distractions,active_sessions,longest_session,most_productive_session,engagement_level
user_46,2024-11-01,98,[70],5,1,94,3,1,70,70,Low
user_46,2024-10-31,212,"[87, 10, 111, 76, 79]",9,4,65,0,5,111,111,High
user_46,2024-10-30,272,"[50, 27, 54, 16]",10,2,56,1,4,54,50,High
user_46,2024-10-29,42,"[46, 118, 79, 69]",6,3,70,2,4,118,46,Low
user_46,2024-10-28,221,[17],9,1,60,0,1,17,17,High
user_46,2024-10-27,229,"[110, 93, 82, 60, 33]",3,0,83,0,5,110,33,High
user_46,2024-10-26,172,"[93, 104, 15, 90, 41]",8,2,76,2,5,104,15,Medium
user_46,2024-10-25,113,[99],0,4,65,3,1,99,99,Low
user_46,2024-10-24,209,[14],7,4,77,2,1,14,14,Medium
user_46,2024-10-23,264,[10],10,4,75,1,1,10,10,High
user_46,2024-10-22,259,"[104, 95, 63, 93]",3,3,98,0,4,104,95,High
user_46,2024-10-21,97,"[11, 92, 49, 35]",5,0,78,3,4,92,92,Low
user_46,2024-10-20,79,"[70, 13, 47]",6,1,98,3,3,70,70,Low
user_46,2024-10-19,182,"[23, 70, 103]",1,1,89,0,3,103,23,Medium
user_47,2024-11-17,65,"[11, 39, 54]",2,3,65,0,3,54,54,Low
user_47,2024-11-16,202,"[55, 23, 20, 29, 23]",5,1,64,2,5,55,23,Medium
user_47,2024-11-15,248,"[111, 74]",1,0,100,2,2,111,111,High
user_47,2024-11-14,237,"[70, 80, 99]",5,5,100,0,3,99,99,High
user_47,2024-11-13,156,"[48, 31]",10,0,54,1,2,48,31,Medium
user_47,2024-11-12,221,"[65, 103, 101, 105, 110]",6,2,60,1,5,110,103,High
user_47,2024-11-11,203,"[77, 51, 103, 66]",3,2,79,3,4,103,51,Medium
user_47,2024-11-10,107,[91],2,4,57,3,1,91,91,Low
user_47,2024-11-09,110,"[19, 58]",10,2,79,1,2,58,19,Low
user_47,2024-11-08,170,"[108, 48, 58]",6,5,99,2,3,108,58,Medium
user_47,2024-11-07,57,"[37, 54]",8,3,59,0,2,54,37,Low
user_47,2024-11-06,246,"[19, 41]",5,1,61,1,2,41,19,High
user_47,2024-11-05,170,"[42, 113, 115, 35, 60]",6,1,63,0,5,115,35,Medium
user_47,2024-11-04,143,"[93, 47]",7,4,65,2,2,93,47,Medium
user_47,2024-11-03,112,[47],2,2,53,0,1,47,47,Low
user_47,2024-11-02,116,[87],2,0,63,1,1,87,87,Low
user_47,2024-11-01,227,[118],1,0,76,3,1,118,118,High
user_47,2024-10-31,67,[37],0,0,100,3,1,37,37,Low
user_47,2024-10-30,253,"[32, 13, 66, 89, 24]",8,5,66,3,5,89,24,High
user_47,2024-10-29,47,"[27, 56, 66]",4,1,66,2,3,66,66,Low
user_47,2024-10-28,258,"[109, 81]",8,3,69,0,2,109,109,High
user_47,2024-10-27,99,"[27, 61, 70, 114, 80]",7,4,63,3,5,114,27,Low
user_47,2024-10-26,217,"[19, 11, 117, 104]",7,0,54,0,4,117,117,High
user_47,2024-10-25,125,"[27, 70, 105, 35, 110]",5,5,75,1,5,110,35,Medium
user_47,2024-10-24,120,"[95, 110, 21]",9,0,75,2,3,110,95,Medium
user_47,2024-10-23,118,[52],2,0,57,2,1,52,52,Low
user_47,2024-10-22,286,"[27, 117, 75, 35, 55]",5,1,71,0,5,117,35,High
user_47,2024-10-21,241,[82],3,4,100,0,1,82,82,High
user_47,2024-10-20,242,"[66, 84]",8,1,54,3,2,84,84,High
user_47,2024-10-19,262,"[60, 114]",10,5,71,0,2,114,60,High
user_48,2024-11-17,134,"[12, 94, 23, 23, 46]",9,3,76,3,5,94,12,Medium
user_48,2024-11-16,128,"[34, 56]",5,4,86,3,2,56,56,Medium
user_48,2024-11-15,185,"[26, 61, 70, 47, 76]",4,3,96,1,5,76,26,Medium
user_48,2024-11-14,66,"[37, 72]",7,5,87,2,2,72,37,Low
user_48,2024-11-13,81,"[99, 45]",9,5,54,3,2,99,45,Low
user_48,2024-11-12,167,"[88, 83, 48]",3,5,75,1,3,88,88,Medium
user_48,2024-11-11,252,[106],7,1,92,2,1,106,106,High
user_48,2024-11-10,154,"[103, 94, 104, 91, 78]",7,5,75,3,5,104,91,Medium
user_48,2024-11-09,272,"[15, 99, 14, 16]",0,5,88,0,4,99,99,High
user_48,2024-11-08,239,"[14, 79, 109, 112]",0,1,60,0,4,112,112,High
user_48,2024-11-07,43,"[91, 25, 101, 110]",0,3,65,0,4,110,25,Low
user_48,2024-11-06,195,"[36, 103, 28, 101, 43]",0,2,73,1,5,103,103,Medium
user_48,2024-11-05,191,"[70, 88, 31, 116]",1,4,100,1,4,116,31,Medium
user_48,2024-11-04,122,[64],0,5,78,1,1,64,64,Medium
user_48,2024-11-03,146,"[21, 17]",4,4,88,3,2,21,17,Medium
user_48,2024-11-02,247,[41],3,5,77,2,1,41,41,High
user_48,2024-11-01,199,"[87, 64, 57, 99, 78]",9,1,55,0,5,99,99,Medium
user_48,2024-10-31,135,"[46, 97]",8,5,87,0,2,97,46,Medium
user_48,2024-10-30,292,"[34, 97, 35, 40, 60]",7,5,83,2,5,97,35,High
user_48,2024-10-29,185,"[43, 19, 106]",10,1,57,3,3,106,106,Medium
user_48,2024-10-28,54,"[59, 85, 17, 118]",7,3,52,3,4,118,17,Low
user_48,2024-10-27,187,[13],6,2,52,2,1,13,13,Medium
user_48,2024-10-26,180,[92],0,0,73,3,1,92,92,Medium
user_48,2024-10-25,108,[107],2,2,78,0,1,107,107,Low
user_48,2024-10-24,138,"[36, 15, 67]",1,4,80,1,3,67,36,Medium
user_48,2024-10-23,205,[96],8,2,74,2,1,96,96,Medium
user_48,2024-10-22,33,"[50, 55]",0,5,71,0,2,55,55,Low
user_48,2024-10-21,181,"[63, 64, 110, 55, 114]",10,1,67,2,5,114,55,Medium
user_48,2024-10-20,87,"[65, 18, 54, 11]",2,1,83,0,4,65,18,Low
user_48,2024-10-19,179,[101],6,1,71,3,1,101,101,Medium
user_49,2024-11-17,73,"[52, 74]",5,4,59,2,2,74,52,Low
user_49,2024-11-16,290,"[47, 19, 34]",4,5,75,1,3,47,47,High
user_49,2024-11-15,153,"[41, 69, 91, 33, 51]",5,3,53,3,5,91,41,Medium
user_49,2024-11-14,74,"[98, 85, 84]",9,1,72,3,3,98,85,Low
user_49,2024-11-13,219,"[77, 58]",2,5,54,0,2,77,58,High
user_49,2024-11-12,160,[38],2,5,80,0,1,38,38,Medium
user_49,2024-11-11,30,"[31, 71, 49, 52, 102]",1,4,60,1,5,102,49,Low
user_49,2024-11-10,228,"[50, 96, 96, 68, 114]",8,5,52,2,5,114,68,High
user_49,2024-11-09,65,"[68, 32]",7,2,74,2,2,68,68,Low
user_49,2024-11-08,42,"[110, 84, 111, 68]",5,1,79,3,4,111,110,Low
user_49,2024-11-07,248,"[119, 69, 73, 10, 30]",4,1,86,3,5,119,73,High
user_49,2024-11-06,252,"[63, 45, 33]",10,3,74,1,3,63,33,High
user_49,2024-11-05,100,"[23, 69, 63, 38, 108]",6,2,78,3,5,108,23,Low
user_49,2024-11-04,227,[24],4,0,60,2,1,24,24,High
user_49,2024-11-03,88,"[109, 16, 63, 28]",10,0,76,2,4,109,109,Low
user_49,2024-11-02,233,"[44, 112, 61, 94, 102]",7,3,91,0,5,112,112,High
user_49,2024-11-01,142,"[90, 99, 76, 35, 46]",8,0,74,1,5,99,35,Medium
user_49,2024-10-31,276,"[56, 85]",2,4,57,3,2,85,56,High
user_49,2024-10-30,46,"[63, 115, 33]",9,0,69,0,3,115,115,Low
user_49,2024-10-29,163,[59],4,4,94,2,1,59,59,Medium
user_49,2024-10-28,76,"[30, 37, 50]",10,5,87,3,3,50,37,Low
user_49,2024-10-27,52,"[57, 73, 21]",3,2,91,2,3,73,21,Low
user_49,2024-10-26,156,"[112, 45]",7,0,95,3,2,112,112,Medium
user_49,2024-10-25,119,"[14, 63, 103]",1,2,68,1,3,103,63,Medium
user_49,2024-10-24,49,"[102, 30, 38, 32]",6,5,92,1,4,102,102,Low
user_49,2024-10-23,54,"[50, 66]",10,1,89,3,2,66,50,Low
user_49,2024-10-22,277,"[59, 120, 90]",8,4,93,2,3,120,59,High
user_49,2024-10-21,259,"[38, 57, 47]",8,4,51,2,3,57,47,High
user_49,2024-10-20,86,"[97, 59, 23]",3,1,84,0,3,97,23,Low
user_49,2024-10-19,255,"[114, 50]",10,1,71,2,2,114,50,High
user_50,2024-11-17,68,"[41, 49, 63, 93]",7,4,73,1,4,93,41,Low
user_50,2024-11-16,217,"[22, 29, 21]",2,3,91,3,3,29,29,High
user_50,2024-11-15,270,"[41, 88, 63, 59, 81]",4,2,59,1,5,88,63,High
user_50,2024-11-14,209,"[49, 112, 101, 98, 68]",3,1,86,1,5,112,68,Medium
user_50,2024-11-13,168,"[93, 62, 83]",10,2,88,0,3,93,93,Medium
user_50,2024-11-12,100,[44],8,2,72,1,1,44,44,Low
user_50,2024-11-11,290,"[33, 116, 112, 109]",10,1,65,2,4,116,109,High
user_50,2024-11-10,31,"[15, 76]",9,4,91,1,2,76,76,Low
user_50,2024-11-09,143,"[87, 100, 117, 46, 45]",7,3,97,2,5,117,117,Medium
user_50,2024-11-08,186,[96],6,3,81,2,1,96,96,Medium
user_50,2024-11-07,276,[18],10,2,59,0,1,18,18,High
user_50,2024-11-06,160,"[16, 69, 71, 110]",3,0,58,3,4,110,110,Medium
user_50,2024-11-05,91,[112],10,3,59,1,1,112,112,Low
user_50,2024-11-04,236,"[105, 62, 87, 47]",5,3,53,3,4,105,62,High
user_50,2024-11-03,74,"[102, 100]",10,4,55,0,2,102,102,Low
user_50,2024-11-02,69,"[70, 75, 76]",4,4,74,2,3,76,76,Low
user_50,2024-11-01,122,"[29, 35, 72, 20]",2,2,68,3,4,72,72,Medium
user_50,2024-10-31,179,"[28, 42, 10, 67, 90]",5,2,94,1,5,90,42,Medium
user_50,2024-10-30,44,"[15, 119, 19, 54]",8,2,64,3,4,119,119,Low
user_50,2024-10-29,75,"[23, 85, 94, 71, 77]",8,4,85,2,5,94,23,Low
user_50,2024-10-28,45,"[113, 106, 19, 72]",5,3,74,0,4,113,106,Low
user_50,2024-10-27,124,[33],8,2,51,2,1,33,33,Medium
user_50,2024-10-26,100,[43],6,4,51,0,1,43,43,Low
user_50,2024-10-25,154,"[10, 95, 33, 18, 62]",2,3,84,0,5,95,62,Medium
user_50,2024-10-24,57,"[30, 67]",8,0,87,0,2,67,30,Low
user_50,2024-10-23,77,"[89, 86]",5,2,74,2,2,89,89,Low
user_50,2024-10-22,113,"[54, 17, 96]",6,1,97,1,3,96,17,Low
user_50,2024-10-21,80,"[10, 114, 97, 92]",9,2,55,3,4,114,97,Low
user_50,2024-10-20,235,[96],10,1,53,0,1,96,96,High
user_50,2024-10-19,58,"[18, 25]",9,3,82,2,2,25,18,Low
